 Chevrolet Sail 2012 ,9.800, 2012 | 110000 km,Loja
 Chevrolet Grand Vitara 2.0 ,13.900, 2011 | 122000 km,Loja
 Chevrolet Luv Negociable ,12.500, 2004 | 4688 km,Loja
 Mazda Bt-50 ,14.000, 1998 | 300000 km,Loja
 Honda Cr-v Honda Crv ,9.650, 2011 | 185000 km,Loja
 Nissan Navara Navara 2011 ,19.500, 2003 | 1000 km,Loja
 Toyota Land Cruiser Toyota Coaster Buseta ,18.000, 2000 | 3 km,Atacames
 Mitsubishi Mitsubishi 3.5tonel. Turbo Intercooler ,12.000, 2003 | 180000 km,Quinindé
 Hyundai Accent 1500 ,5.000, 2002 | 150000 km,Quinindé
 Kia Sportage Sportage Active ,14.000, 2013 | 229300 km,Esmeraldas
 Ford F150 Fx4 2008 ,22.000, 2008 | 166000 km,Atacames
 Hyundai Tucson Automatico ,11.990, 2005 | 250000 km,Esmeraldas
 Mazda Pick Up B-2200 ,10.000, 2006 | 120000 km,Esmeraldas
 Chevrolet Aveo Famili ,8.500, 2010 | 140000 km,Esmeraldas
 Chevrolet Spark Spark 2008 ,5.800, 2008 | 300000 km,Esmeraldas
 Ford F150 Xl ,20.000, 2012 | 168000 km,Esmeraldas
 Espectaculares Aros Golf Momo Rin 17 ,800, 2011 | 1000 km,Esmeraldas
 Kia Rio 2002 ,3.500, 2002 | 43528 km,Esmeraldas
 Shineray 750 Mini Van ,15.000, 2019 | 22000 km,Esmeraldas
 Ford Explorer Explorer 2002 ,13.200, 2002 | 277000 km,Quinindé
 Toyota Hilux Hilux ,12.900, 2002 | 220000 km,Esmeraldas
 Hyundai H100 H100 ,6.500, 1998 | 300000 km,Esmeraldas
 Mazda Camioneta Cajon Camioneta 4x4 ,9.000, 1995 | 111111 km,Quinindé
 Chevrolet N300 2015 ,11.000, 2015 | 146000 km,Atacames
 Chevrolet Ftr 3000 ,16.000, 2014 | 30000 km,Quinindé
 Jmc Jt Jx1043dl2 2007 ,7.500, 2007 | 147168 km,Atacames
 Chevrolet D-max 2.5 Turbo Diesel ,13.500, 2013 | 220000 km,Atacames
 Chevrolet Corsa Wind ,7.200, 2002 | 240000 km,Quinindé
 Chevrolet Sail 2013 ,23.000, 2013 | 300000 km,Esmeraldas
 Ford Ford Tradee Full ,10.000, 1982 | 150000 km,Esmeraldas
 Toyota Stout Toyota Stoup 2200 ,6.500, 1995 | 380000 km,Muisne
 Chevrolet Aveo Aveo Family 2013 ,9.000, 2013 | 149000 km,Quevedo
 Chevrolet Trooper 4x4 ,10.800, 2001 | 305000 km,Urdaneta
 Chevrolet Corsa 1.8 ,6.200, 2005 | 380000 km,Quevedo
 Toyota Stout Toyota Stout2200 ,10.500, 1991 | 1 km,Baba
 Chevrolet Corsa 2004 ,7.200, 2004 | 317741 km,Buena Fe
 Chevrolet Blazer Mini ,7.500, 2002 | 1 km,Ventanas
 Hyundai Accent Todos ,16, 2020 | 1 km,Quevedo
 Mazda Mazda 2 Mazda 1600 ,5.000, 1976 | 123800 km,Buena Fe
 Mazda Bt-50 4x4 A Diésel ,38.000, 2018 | 15000 km,Quevedo
 Chevrolet Optra Sedan ,8.000, 2006 | 280000 km,Quevedo
 Suzuki Grand Vitara Automático ,15.000, 2011 | 230000 km,Quevedo
 Chevrolet Grand Vitara 2.0 ,10.000, 2004 | 285000 km,Babahoyo
 Chevrolet Sail Flamante ,10.300, 2014 | 3864 km,Quevedo
 Chevrolet Corsa Corsa Wind 1.4 A\c ,5.000, 2001 | 312124 km,Quevedo
 Chevrolet Aveo Chevrolet Gti ,7.700, 2007 | 180000 km,Montalvo
 Chevrolet Aveo Aveo Family ,7.200, 2010 | 298000 km,Quevedo
 Renault Logan Renault Logan ,13.300, 2018 | 35000 km,Quevedo
 Mazda Mazda B2600 Full 4x4 ,13.000, 2007 | 209485 km,Quevedo
 Chevrolet Grand Vitara Sport 2011 ,12.000, 2011 | 192 km,Babahoyo
 Mercedes-benz 1720k ***** ,32.500, 2006 | 3000 km,Quevedo
 Chevrolet Silverado Silverado 4x2 T/a A/a ,7.000, 1997 | 587886 km,Babahoyo
 Chevrolet Sail 2012 Full ,9.800, 2012 | 131 km,Quevedo
 Mazda B2000 Moderna ,6.500, 1994 | 353254 km,Puebloviejo
 Chevrolet Spark 1.8 ,7.500, 2015 | 35920 km,Ventanas
 Hyundai Santa Fe Santa Fe Diesel ,12.500, 2007 | 240 km,Babahoyo
 Mazda Bt-50 Bt-50 ,13.500, 2009 | 237633 km,Babahoyo
 Peugeot 407 Peugeot 407 Sw ,7.000, 2006 | 151000 km,Quevedo
 Hino Ff Ff ,20.000, 2002 | 111111 km,Valencia
 Chevrolet Aveo Family ,11.000, 2015 | 165000 km,Babahoyo
 Suzuki Forsa Suzuki Forsa ,4.300, 1988 | 100 km,Babahoyo
 Kia Rio 2013 ,10.000, 2013 | 76000 km,Babahoyo
 Ford F150 Ford Xlt 150 Año 94 ,6.500, 1994 | 12345 km,Vinces
 Nissan Versa 2012 ,13.300, 2012 | 151 km,Babahoyo
 Chevrolet Spark Mecanico ,8.000, 2015 | 98000 km,Quevedo
 Hyundai Accent Full ,13.300, 2014 | 180000 km,Ventanas
" Chevrolet Luv Full A/c, ",12.000, 2003 | 380000 km,Valencia
 Hyundai Sonata Sonata ,21.000, 2013 | 70000 km,Quevedo
 Chevrolet Grand Vitara Mecanica ,11.000, 2008 | 259000 km,Quevedo
 Chevrolet D-max 4x2 ,14.000, 2008 | 286602 km,Quevedo
 Chevrolet Luv Luv 2.2 ,13.500, 2004 | 1 km,Montalvo
 Chevrolet Optra Limited ,7.800, 2005 | 250000 km,Quevedo
 Chevrolet Aveo Activo 2011 Full A/c ,9.450, 2011 | 210000 km,Babahoyo
 Kia Camiones 96 ,5.500, 1996 | 1 km,Babahoyo
 Mazda 929 Motor 1800 ,1.000, 1980 | 2000 km,Quevedo
 Mazda Bt-50 4x2 Doble Cabina ,15.700, 2011 | 170056 km,Babahoyo
 Hyundai Ioniq Hibrido ,22.000, 2017 | 50000 km,Babahoyo
 Chevrolet Grand Vitara Chevrolet Gran Vita ,7.000, 2001 | 285000 km,Vinces
 Dongfeng C3 1500 Furgoneta ,15.000, 2019 | 21000 km,Quevedo
 Chevrolet Vitara Vitara 3p Clasico ,6.500, 1994 | 75158 km,La Troncal
 Chevrolet Aveo Aveo Gt 1.4 Full ,8.950, 2006 | 158000 km,Cañar
 Chevrolet Aveo Auto ,9.800, 2009 | 210 km,Azogues
 Chevrolet Aveo 2011 1.6 ,11.800, 2011 | 132000 km,Azogues
 Chevrolet Aveo Emotion ,74.500, 2017 | 19000 km,Azogues
 Chevrolet Aveo Aveo 1.5 ,10.000, 2012 | 169000 km,La Troncal
 Chevrolet Vitara Vitara Clasico ,10.700, 2009 | 12 km,La Troncal
 Jac Hfc1035kd Tm2.77 4x2 Jac 2.5 Año 2013 ,11.000, 2013 | 1111 km,La Troncal
 Chevrolet Corsa Normal ,7.700, 2004 | 264030 km,Azogues
 Kia Sportage Full ,25.500, 2018 | 42000 km,Azogues
 Honda Wr-v Wr-v ,23.500, 2019 | 20000 km,Azogues
 Chevrolet Vitara Vitara ,15.000, 2008 | 151000 km,Biblián
 Chevrolet Aveo Gls ,15.500, 2016 | 68000 km,Biblián
 Hyundai Accent Full A/c ,15.500, 2014 | 80800 km,Azogues
 Nissan Tiida Auto Tiida ,13.500, 2015 | 115000 km,La Troncal
 Chevrolet N300 N300 Move ,13.500, 2015 | 87000 km,Azogues
 Toyota Prius C Sport ,22.000, 2018 | 60000 km,Azogues
 Chevrolet Vitara Xl 7 ,15.000, 2006 | 167000 km,Azogues
 Ford F-100 Americana V8 ,5.500, 1978 | 321452 km,Azogues
 Chevrolet D-max 4x4 Dimax Doble Cabi ,11.000, 2005 | 1 km,La Troncal
 Chevrolet Vitara Clasico ,1, 2009 | 130000 km,Cañar
 Mitsubishi L200 L-200 ,20.000, 2010 | 111111111 km,La Troncal
 Peugeot 206 206 Xline 1.4 ,8.000, 2008 | 219000 km,Guaranda
 Mitsubishi Montero Jeep ,6.700, 1996 | 245000 km,Guaranda
 Volkswagen Amarok 2011 ,18.500, 2011 | 160000 km,Guaranda
 Chevrolet Grand Vitara 2012 ,15.500, 2012 | 165000 km,Guaranda
 Chevrolet Corsa Chevrolet ,5.500, 2003 | 323771 km,Echeandía
 Volkswagen Jetta Jetta Clasico Europa 2.0 ,10.300, 2011 | 154000 km,Guaranda
 Renault Stepway Renault ,10.500, 2012 | 115150 km,Echeandía
 Chevrolet Grand Vitara Gran Vitara ,10.500, 2005 | 300000 km,San Miguel
 Hyundai Atos Hyundai ,4.500, 2014 | 323771 km,Echeandía
 Suzuki Grand Vitara 2.0 ,14.900, 2011 | 137000 km,Guaranda
 Hyundai H1 H1 ,13.000, 2006 | 280000 km,Guaranda
 Mazda B2600 Full ,1, 2007 | 1 km,San Miguel
 Toyota Hilux 2005 ,13.500, 2005 | 250000 km,Chimbo
 Chevrolet Aveo Aveo Activo ,8.000, 2009 | 120 km,Chimbo
 Hyundai Tucson Diesel ,11.300, 2009 | 271000 km,San Miguel
 Chevrolet Corsa Corsa ,7.800, 2004 | 253000 km,Guaranda
 Renault Talisman 2017 ,4.500, 2017 | 225000 km,Chillanes
 Nissan Tiida Entry 1.6 Full ,12.700, 2013 | 135000 km,Latacunga
 Chevrolet D-max Dmax ,22.000, 2015 | 50880 km,Latacunga
 Chevrolet Spark Sedan ,4.700, 2005 | 200 km,La Maná
 Chevrolet Grand Vitara Gran Vitara ,7.800, 2002 | 310464 km,Latacunga
 Toyota Yaris Nitro ,9.000, 2006 | 180000 km,Pujilí
 Ford Ranger Camioneta ,7.500, 1998 | 380000 km,La Maná
 Scania 89 Americana ,20.000, 1989 | 999999 km,Latacunga
 Chevrolet D-max Full ,19.500, 2012 | 140 km,Latacunga
 Mazda Mazda Alegro Sedan 1.6 ,8.000, 2007 | 275231 km,Salcedo
 Toyota Yaris New Yaris Sd Cvt Ac 1.5 4p 4x2 Ta ,18.500, 2018 | 54 km,Latacunga
 Kia Niro 2018 ,21.200, 2018 | 45200 km,Latacunga
 Hyundai Creta Advance ,22.500, 2017 | 75000 km,Salcedo
 Volkswagen Golf Golf Gl ,5.500, 1995 | 103000 km,Latacunga
 Mazda B2200 Cabina Doble Negociable ,14.000, 2006 | 218988 km,Pangua
 Chevrolet Rodeo 4x4 ,12.000, 2000 | 347818 km,Latacunga
 Volkswagen Gol 2009 Gol Power ,9.600, 2009 | 161000 km,Latacunga
 Volkswagen Golf Golf 1.8 ,5.100, 1993 | 200000 km,Latacunga
 Hyundai Getz 1.6 ,7.300, 2003 | 260000 km,Latacunga
 Chevrolet Sail Sedan ,14.000, 2014 | 48368 km,Latacunga
 Suzuki Grand Vitara Full Equipo ,13.200, 2009 | 185021 km,Latacunga
 Chevrolet Aveo Activo ,8.900, 2011 | 160 km,Latacunga
 Toyota Fortuner 2.7 ,35.000, 2015 | 58000 km,Latacunga
 Hyundai Accent 2013 Semi Full ,13.200, 2013 | 137800 km,Latacunga
 Chevrolet Spark Gt Ltz Full ,13.200, 2019 | 13000 km,Latacunga
 Volvo 460 2.0 ,4.500, 1995 | 200000 km,Latacunga
 Hyundai Tucson Tl Tracion Manual ,29.500, 2018 | 42000 km,Latacunga
 Ford Ranger Xlt ,15.000, 2009 | 206000 km,Latacunga
 Chevrolet Grand Vitara Grand Vitara Sz A/c 2.0 5 Puertas 4x2 Tm. ,24.000, 2018 | 42700 km,Salcedo
 Volkswagen Gol Power Plus 2012 Semi ,11.000, 2012 | 142000 km,Salcedo
 Toyota Rav4 Rav4x2 ,9.000, 2002 | 312000 km,Salcedo
 Chevrolet Grand Vitara Edición Limitada ,12.000, 2005 | 180000 km,Latacunga
 Chevrolet Aveo Emotion ,10.500, 2011 | 184 km,Latacunga
 Hyundai Tucson Hd 500 Tracto Camión ,40.000, 2011 | 680000 km,Latacunga
 Mazda Bt-50 Estandar ,14.000, 2013 | 15555 km,Salcedo
 Byd Yuan 2018 1.5 Gasolina ,16.900, 2018 | 75000 km,Salcedo
 Chevrolet Vitara 2010 Con 131000 ,15.500, 2010 | 131000 km,Pujilí
 Toyota Hilux Pick-up ,26.000, 2013 | 35800 km,Latacunga
 Chevrolet Corsa 1.4 3 Puertas ,4.900, 2001 | 269000 km,Salcedo
 Nissan Nissan Versa Versa 2014 ,13.000, 2014 | 116000 km,La Maná
 Mazda Cx-5 Full ,22.500, 2014 | 82000 km,Latacunga
 Mazda Mazda 2 Mazda 2 Sedan ,21.000, 2018 | 21000 km,Salcedo
 Chevrolet Astra Full ,8.000, 2005 | 186400 km,Latacunga
 Renault Sandero 1600 ,8.200, 2010 | 165000 km,Latacunga
 Kia Picanto Hatchback ,6.000, 2006 | 310000 km,Latacunga
 Cherry Suv Tiggo 2 ,15.000, 2019 | 27000 km,Latacunga
 Chery Van Pass Mini Van ,8.900, 2013 | 175000 km,Latacunga
 Chevrolet Aveo Emotion 1.6 Gls ,14.200, 2017 | 71000 km,Latacunga
 Mazda Bt-50 Bt 50 ,14.000, 2011 | 213000 km,Salcedo
 Honda Cr-v Automtica ,15.000, 2004 | 254000 km,Machala
 Chevrolet Chevrolet Ftr ,49.500, 2015 | 315000 km,Piñas
 Skoda Fabia Tdi ,5.000, 2009 | 250000 km,Machala
 Peugeot 207 Full ,6.500, 2009 | 220310 km,Machala
 Nissan Frontier Camioneta Sencilla ,12.000, 2011 | 210 km,El Guabo
 Toyota Hilux 4x4 Turbo Diesel ,24.200, 2011 | 160000 km,Machala
 Chevrolet Sail 2016 ,11.700, 2016 | 85550 km,Machala
 Skoda Fabia Combi Skoda Fabia Combi ,8.000, 2009 | 150000 km,Machala
 Toyota 4runner 4runner 4wd ,7.000, 1992 | 250000 km,Machala
 Chevrolet D-max Luv Dmax ,16.000, 2009 | 124500 km,Machala
 Volkswagen Bora Bora ,11.500, 2006 | 172000 km,Machala
 Jeep Grand Cherokee 4x4 ,7.000, 1997 | 225000 km,Machala
 Chevrolet Aveo Activo 1.6 ,8.600, 2009 | 218000 km,Santa Rosa
 Hyundai Santa Fe Glx ,15.000, 2010 | 115000 km,Machala
 Chevrolet Corsa Evolution 1.8 ,7.200, 2004 | 999999 km,Machala
 Chevrolet D-max 2013 ,20.500, 2013 | 180000 km,Santa Rosa
 Ford Expedition 4x4 Motor 5400 ,25.000, 2008 | 176000 km,Machala
 Chevrolet Aveo 2014 ,12.500, 2014 | 150000 km,Machala
 Hyundai Tucson Tucson Ix ,22.500, 2015 | 99000 km,Machala
 Chevrolet Vitara Gran Vitara 5 Puerta ,12.500, 2013 | 121 km,Machala
 Chevrolet Sail Sail ,11.000, 2017 | 58847 km,Machala
 Hyundai Matrix No Full Equipo ,8.000, 2004 | 419050 km,Machala
 Toyota Corolla Toyota Corolla 1.6 ,10.000, 2007 | 330000 km,Machala
 Ford Escape Xls ,14.400, 2010 | 199000 km,Machala
 Chevrolet Grand Vitara 4x2 ,13.300, 2007 | 158000 km,El Guabo
 Ford Escape Híbrido ,1, 2010 | 178000 km,Santa Rosa
 Mitsubishi Lancer Full ,23.000, 2011 | 108000 km,Machala
 Chevrolet Chevrolet Tracker Automatico ,21.000, 2017 | 57000 km,Machala
 Mazda Mazda 2 Usado ,10.300, 2011 | 1 km,Machala
 Chevrolet D-max Luv 2200 ,6.800, 1994 | 551800 km,Machala
 Hyundai Accent Full Equipo 1.6 ,38.000, 2007 | 900000 km,Machala
 Chevrolet Aveo Aveo Family 1.5 A/c ,8.900, 2011 | 3 km,Machala
 Chevrolet Grand Vitara 4x2 ,14.300, 2011 | 164600 km,Pasaje
 Nissan Almera 1.6 ,11.300, 2011 | 150000 km,Pasaje
 Ford Explorer Xlt 4x4 Mecanico ,11.900, 2002 | 250000 km,Machala
 Nissan Versa 2018 ,47.000, 2018 | 50000 km,Machala
 Chevrolet D-max Dmax Crdi 3.0 4x4 ,25.500, 2014 | 180000 km,Machala
 Chevrolet N300 N300 Motor 1200 ,8.000, 2013 | 184000 km,Machala
 Nissan Nissan Junior (1977) ,3.800, 1995 | 0 km,Machala
 Nissan Nissan Kicks 2018 ,22.000, 2018 | 27000 km,Machala
 Nissan X-trail Xtrail Automático ,32.000, 2016 | 1200 km,Machala
 Chevrolet D-max Dmax ,15.000, 2008 | 83295 km,Machala
 Chevrolet Grand Vitara Gran Vitara ,11.500, 2007 | 200000 km,Machala
 Suzuki Forsa Se Vende ,4.700, 1989 | 1 km,Machala
 Chevrolet Grand Vitara Grand Vitara Sz ,17.000, 2014 | 112 km,Santa Rosa
 Chevrolet Corsa Corsa Evolution 1.8 ,7.500, 2005 | 250000 km,Zaruma
 Chevrolet Optra Limited ,3.250, 2005 | 250000 km,Piñas
 Chevrolet Trailblazer ,8.499, 2004 | 249000 km,Machala
 Nissan X-trail Jeep 4x4 Japones ,15.800, 2011 | 165000 km,Tulcán
 Renault Sandero Dinamyc ,8.500, 2013 | 99000 km,Tulcán
 Mazda Cx-3 Moderna ,24.900, 2019 | 19000 km,Tulcán
 Chevrolet Luv Camioneta Chevrolet ,12.800, 2003 | 660 km,Tulcán
 Chevrolet Sail Sedan ,11.200, 2013 | 96000 km,Tulcán
 Mazda Bt-50 Mazda Bt50 Cd 4x4 Fl ,19.000, 2010 | 245000 km,Mira
 Chevrolet D-max 3.0 ,19.500, 2011 | 260000 km,Tulcán
 Chevrolet Spark Lt ,6.300, 2007 | 183000 km,Tulcán
 Chevrolet Spark Life ,9.900, 2018 | 29000 km,Tulcán
 Chevrolet Corsa Corsa Evolution 1.8 ,7.700, 2005 | 300 km,Bolívar
 Chevrolet Aveo Family ,8.500, 2011 | 170000 km,Montúfar
 Suzuki Grand Vitara Suzuki Grand Vitara Sz Full ,17.600, 2013 | 135000 km,Tulcán
 Chevrolet Spark Gt- Ltz ,12.800, 2019 | 40000 km,Montúfar
 Mazda Bt-50 2013 ,14.500, 2013 | 128000 km,Tulcán
 Renault Stepway 1.6 ,10.800, 2010 | 107463 km,Montúfar
 Chevrolet Grand Vitara Full ,13.200, 2011 | 14500 km,Tulcán
 Chevrolet D-max 2012 ,18.500, 2012 | 227000 km,Espejo
 Chevrolet Luv 1992 ,6.800, 1996 | 542996 km,Montúfar
 Mazda 1977 Camioneta ,3.200, 1977 | 100000 km,Tulcán
 Kia Rio Xcite ,7.500, 2011 | 270000 km,Tulcán
 Iveco Motor Iveco Strallis 540 ,10.000, 2008 | 300000 km,Tulcán
 Hyundai 2015 Ix 35 ,21.200, 2015 | 106000 km,San Pedro de Huaca
 Chevrolet Aveo Hachtback ,9.200, 2007 | 250000 km,San Pedro de Huaca
 Kia Sportage Kia Sportage R ,18.800, 2011 | 178 km,Montúfar
 Chevrolet Forsa Ninguna ,4.000, 1999 | 4856 km,Espejo
 Chevrolet Izusu Nkr Diesel ,7.000, 1993 | 100000 km,Tulcán
 Ford Fiesta Fiesta ,4.800, 2003 | 217 km,Mira
 Hyundai Ix 2012 ,19.500, 2012 | 131000 km,Tulcán
 Fiat Strada Trekking Aa ,8.100, 2007 | 124750 km,Tulcán
 Hyundai Tucson Ix ,20.600, 2013 | 124000 km,Riobamba
 Ssangyong Korando A230 Gasolina 4x2 ,13.200, 2008 | 131500 km,Riobamba
 Hyundai Accent 1.6 Sedan A/c 2014 ,12.700, 2014 | 67850 km,Cumandá
 Chevrolet Tracker Full ,15.950, 2014 | 85000 km,Riobamba
 Volgswagen Saveiro Saveiro 1998 ,4.800, 1998 | 123456 km,Riobamba
 Chevrolet Optra Optra ,958, 2005 | 1888 km,Riobamba
 Citroën Ds4 Ds4 ,24.000, 2014 | 60800 km,Riobamba
 Jeep Cherokee Limited ,7.600, 1988 | 318000 km,Riobamba
 Chevrolet Vitara Clasico 3p ,4.800, 1990 | 1234 km,Riobamba
 Suzuki Forsa Forsa 1 ,4.500, 1990 | 256042 km,Riobamba
 Volkswagen Gol Gol 1.8 ,6.500, 2002 | 273242 km,Riobamba
 Ford F150 Moderna ,1, 2014 | 70000 km,Riobamba
 Chevrolet Grand Vitara Sz Next Sport Ac 2.4 ,23.000, 2018 | 32100 km,Riobamba
 Mazda Mazda 3 Sport ,11.000, 2007 | 201000 km,Riobamba
 Chevrolet Aveo Emotion Gls 2015 ,12.900, 2015 | 150000 km,Riobamba
 Mazda 323 3 Puertas ,6.500, 1998 | 2019 km,Riobamba
 Kia Sportage Active 2.0 ,13.500, 2010 | 260000 km,Riobamba
 Volkswagen Polo Aire Acondicionado ,9.400, 2004 | 179000 km,Riobamba
 Chevrolet Grand Vitara Grand Vitara ,11.800, 2007 | 133290 km,Riobamba
 Hyundai Tucson Koreano ,13.500, 2009 | 252 km,Riobamba
 Domy X7 Full ,30.000, 2019 | 7000 km,Riobamba
 Mazda Pick-up ,15.000, 2009 | 296000 km,Riobamba
 Kia K3000 Motor Reparado K3000 2009 ,9.500, 2012 | 146000 km,Riobamba
 Suzuki Grand Vitara Sz ,14.800, 2014 | 133000 km,Riobamba
 Chevrolet Tracker Transmisi Manual 1.8 ,15.400, 2005 | 147500 km,Riobamba
 Hyundai Tucson Tucson Jm T/a ,12.500, 2014 | 77500 km,Riobamba
 Mitsubishi Asx Asx ,20.000, 2003 | 150000 km,Riobamba
 Hyundai Santa Fe 2003 Cc2.7 ,7.500, 2014 | 110000 km,Riobamba
 Volkswagen Amarok Amarok ,25.300, 2002 | 312000 km,Riobamba
 Honda Cr-v Cr-v ,11.500, 2008 | 176499 km,Riobamba
 Chevrolet Vitara Clasico 3p 4x4 ,10.500, 2017 | 68000 km,Riobamba
 Chevrolet Aveo Advance Full Equipo ,16.500, 2011 | 85159 km,Guano
 Mazda Mazda 3 2011 ,15.500, 2015 | 120000 km,Riobamba
 Chevrolet N300 N300 ,11.400, 2005 | 240000 km,Cumandá
 Chevrolet Trailblazer Extended V8 ,10.900, 2009 | 170000 km,Riobamba
 Renault Sandero Expression 1.6 Ac ,8.300, 1999 | 325000 km,Riobamba
 Mazda 323 Coupe ,5.300, 2012 | 105000 km,Riobamba
 Hyundai Tucson Ix ,18.900, 2017 | 23600 km,Riobamba
 Kia Cerato Forte Cerato Forte ,18.300, 2009 | 192000 km,Riobamba
 Suzuki Grand Vitara Grand Vitara Sz 2009 Full ,13.000, 2019 | 28000 km,Riobamba
 Chevrolet Aveo Aveo Family 2019 ,14.500, 1982 | 1 km,Riobamba
 Chevrolet Alto Sport ,2.700, 2017 | 58000 km,Riobamba
 Toyota Fortuner 2.7cc 4x4 ,42.000, 2001 | 320000 km,Riobamba
 Wolswagen Gol 2001 ,6.200, 2015 | 39800 km,Colta
 Kia Picanto Full ,55.000, 2016 | 32500 km,Alausí
 Suzuki Grand Vitara Grand Vitara Sz 2016 ,18.500, 2005 | 1 km,Riobamba
 Mercedes-benz Clase A Minibus ,17.500, 2011 | 133000 km,Riobamba
 Fiat Premio 1.3 ,3.600, 1995 | 342877 km,Santo Domingo
 Chevrolet Vitara 2010 ,12.500, 2010 | 106000 km,Santo Domingo
 Mitsubishi Montero Montero ,7.500, 1999 | 232000 km,Santo Domingo
 Chevrolet Trailblazer Ltz ,9.500, 2004 | 160000 km,Santo Domingo
 International 1100 Utility ,6.000, 1994 | 100 km,Santo Domingo
 Skoda Felicia 1.6 ,4.200, 1996 | 300000 km,Santo Domingo
 Hyundai H100 H100 ,5.000, 2002 | 1 km,Santo Domingo
 Great Wall M4 Luxury Luxuru ,12.000, 2015 | 116500 km,Santo Domingo
 Kia Rio Kia Rio R 2019 ,17.500, 2019 | 23000 km,Santo Domingo
 Chevrolet Spark Full ,5.400, 2004 | 111111 km,La Concordia
 Suzuki Forsa Forza 1 ,3.300, 1988 | 50000 km,Santo Domingo
 Chevrolet Luv 4x2 ,11.250, 2003 | 380000 km,Santo Domingo
 Hyundai Getz Automóvil ,8.900, 2010 | 180000 km,Santo Domingo
 Ford Windstar Xl ,8.500, 1995 | 11111 km,Santo Domingo
 Suzuki Grand Vitara Xz ,13.100, 2009 | 150000 km,Santo Domingo
 Chevrolet D-max Luv Dimax 4x4 ,32.000, 2017 | 57784 km,La Concordia
 Hyundai Accent Verna 2005 ,6.500, 2005 | 12345 km,Santo Domingo
 Chevrolet Tracker Manual ,17.500, 2014 | 99000 km,Santo Domingo
 Chevrolet 2005 Kodiak ,25.000, 2005 | 1 km,Santo Domingo
 Chevrolet Captiva 2020 Full Equipo ,28.000, 2020 | 7000 km,Santo Domingo
 Kia Sportage Kia Automatico ,21.000, 2012 | 80827 km,La Concordia
 Hino Fb Gh Fm Fb Gh Fm 2017 ,270, 2018 | 1050 km,Santo Domingo
 Suzuki Forsa Suzuki Forza 2 ,4.400, 1994 | 500000 km,Santo Domingo
 Chevrolet Vitara Chevroletvitara 2011 ,11.500, 2011 | 169 km,Santo Domingo
 Mitsubishi Montero Montero ,4.800, 1996 | 0 km,Santo Domingo
 Chevrolet Luv Chevrolet ,10.200, 2003 | 300000 km,Santo Domingo
 Chevrolet Sail Semi Full ,11.000, 2012 | 150490 km,Santo Domingo
 Chevrolet Vitara Chevrolet Vitara Vitara Clásico 5p ,8.500, 1996 | 65000 km,Santo Domingo
 Kia Rio R 2014 ,14.500, 2014 | 145000 km,Santo Domingo
 Mitsubishi Montero Japones ,24.000, 2008 | 277000 km,La Concordia
 Chevrolet Corsa Corsa Evolution 1.4 ,7.800, 2007 | 350000 km,La Concordia
 Changan Cs 15 Suv 2019 ,13.500, 2019 | 40000 km,Santo Domingo
 Honda Civic Japonés ,6.400, 1995 | 160000 km,Santo Domingo
 Chevrolet Nhr 2.8 Camion ,16.000, 2009 | 228226 km,Santo Domingo
 Hyundai Elantra 1993 ,3.800, 1993 | 1000 km,Santo Domingo
 Ford Edge Edge ,24.500, 2012 | 136000 km,Santo Domingo
 Renault Scénic 1.6 Mt ,8.000, 2004 | 208000 km,Santo Domingo
 Kia Rio Sedan ,15.000, 2015 | 130000 km,Santo Domingo
 Kia Sportage Sportage R Cvvt 2.0 ,19.800, 2011 | 158000 km,Santo Domingo
 Nissan Navara Doble Cabina 4x2 ,11.800, 2010 | 80000 km,Santo Domingo
 Chevrolet Condor 1981 ,2.000, 1981 | 300000 km,Santo Domingo
 Chevrolet Luv Chevrolet Luv ,10.000, 2004 | 370000 km,Santo Domingo
 Skoda Octavia Skoda Octavia 1.6 ,5.990, 2001 | 200000 km,Santo Domingo
 Skoda Forman Favorit ,3.800, 1995 | 200000 km,Santo Domingo
 Chevrolet Grand Vitara 2.0 Full ,10.500, 2009 | 176000 km,Santo Domingo
 Kia Stylus 2013 ,8.000, 2013 | 127000 km,Santo Domingo
 Chevrolet Grand Vitara Mecanica ,10.200, 2005 | 203000 km,Santo Domingo
 Great Wall Haval H5 Haval H5 Full Equipo De Lujo ,14.500, 2015 | 74182 km,Santo Domingo
 Chevrolet Trooper Americana 1992 ,8.900, 1992 | 166000 km,Cuenca
 Toyota Fortuner Tahilandia ,27.000, 2010 | 144000 km,Cuenca
 Hyundai Tucson Clasico 2000cc ,13.499, 2009 | 178000 km,Cuenca
 Ford Otros Modelos V260 ,8.900, 1984 | 500000 km,Cuenca
 Hyundai 2017 Hyundai Ionic Hybrid ,1, 2017 | 38000 km,Cuenca
 Chevrolet D-max 12700 ,17.500, 2009 | 193000 km,Cuenca
 Chevrolet Luv Chevrolet ,10.500, 2004 | 165000 km,Cuenca
 Zotye Nomada Jeep Nomada ,7.500, 2008 | 197648 km,Cuenca
 Ford Sport Trac Spor Trac ,235, 2011 | 155000 km,Cuenca
 Chevrolet D-max Cabina Doble 4x4 Full ,28.850, 2016 | 92257 km,Cuenca
 Suzuki Forsa Buen Estado ,3.800, 1990 | 50000 km,Cuenca
 Nissan Datsun 160j . ,4.850, 1975 | 999999 km,Cuenca
